application_id,customer_id,related_parties_id,document_id,document_url,db_status,s3_status
1703,1752,,20864,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1752/CUSTOMER_ADDRESS.jpg,,
1703,1752,,20865,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1752/CUSTOMER_ELECTRICITY.jpg,,
1703,1752,1022,20866,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/related-party/1022/CUSTOMER_WITH_CO_BORROWER_PHOTO.jpg,,
1703,1752,,20870,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1752/CUSTOMER_WITH_HOUSE_PHOTO.jpg,,
1703,1752,,20871,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1752/CUST_HOUSE_IN.jpg,,
1703,1752,,20872,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1752/CUST_HOUSE_OUT.jpg,,
1703,1752,,20873,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1752/CHEQUE_PHOTO.jpg,,
1703,1752,,20874,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1752/CUSTOMER_SIGNING_AGREEMENT_PHOTO.jpg,,
1703,1752,,20875,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1752/AGREEMENT_SIGNED_1ST_PAGE.jpg,,
1711,1760,,20903,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1760/AFFIDAVIT_FOR_2NDHAND_VEHICLE.jpg,,
1707,1756,,20908,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1756/CUSTOMER_ADDRESS.pdf,,
1707,1756,,20909,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1756/CUSTOMER_ELECTRICITY.pdf,,
1707,1756,1023,20910,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/related-party/1023/CUSTOMER_WITH_CO_BORROWER_PHOTO.jpg,,
1707,1756,,20915,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1756/CUSTOMER_WITH_HOUSE_PHOTO.jpg,,
1707,1756,,20916,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1756/CUST_HOUSE_IN.jpg,,
1707,1756,,20917,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1756/CUST_HOUSE_OUT.jpg,,
1707,1756,,20918,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1756/AGREEMENT_SIGNED_LAST_PAGE.pdf,,
1707,1756,,20920,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1756/CUSTOMER_SIGNING_AGREEMENT_PHOTO.jpg,,
1707,1756,,20921,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1756/AGREEMENT_SIGNED_1ST_PAGE.jpg,,
1508,1550,,20967,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1550/CUSTOMER_ADDRESS.jpg,,
1508,1550,,20968,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1550/CUSTOMER_ELECTRICITY.jpg,,
1508,1550,1025,20969,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/related-party/1025/CUSTOMER_WITH_GUARANTOR_PHOTO.jpg,,
1508,1550,1026,20973,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/related-party/1026/CUSTOMER_WITH_CO_BORROWER_PHOTO.jpg,,
1508,1550,,20979,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1550/CHEQUE_PHOTO.jpg,,
1508,1550,,20980,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1550/BANK_PASSBOOK_PHOTO.jpg,,
1508,1550,,20981,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1550/CUSTOMER_WITH_HOUSE_PHOTO.jpg,,
1508,1550,,20982,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1550/CUST_HOUSE_IN.jpg,,
1508,1550,,20983,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1550/CUST_HOUSE_OUT.jpg,,
1712,1761,,20986,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1761/CUSTOMER_ADDRESS.jpg,,
1712,1761,,20987,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1761/CUSTOMER_VOTER.jpg,,
1712,1761,1027,20988,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/related-party/1027/CUSTOMER_WITH_CO_BORROWER_PHOTO.jpg,,
1712,1761,,20994,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1761/CHEQUE_PHOTO.jpg,,
1712,1761,,20995,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1761/CUSTOMER_WITH_HOUSE_PHOTO.jpg,,
1712,1761,,20996,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1761/CUST_HOUSE_IN.jpg,,
1712,1761,,20997,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1761/CUST_HOUSE_OUT.jpg,,
1662,1709,,21008,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1709/CUSTOMER_ADDRESS.jpg,,
1662,1709,,21009,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1709/CUSTOMER_OTHER_DOC.jpg,,
1662,1709,1028,21019,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/related-party/1028/CUSTOMER_WITH_GUARANTOR_PHOTO.jpg,,
1662,1709,,21026,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1709/CUSTOMER_WITH_HOUSE_PHOTO.jpg,,
1662,1709,,21027,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1709/CUST_HOUSE_IN.jpg,,
1794,1851,,22904,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1851/CUSTOMER_ELECTRICITY.jpg,,
1796,1854,,23017,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1854/CUSTOMER_ADDRESS.jpg,,
1799,1858,,23102,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1858/CUSTOMER_RATION.jpg,,
1807,1866,,23220,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1866/CUSTOMER_OTHER_DOC.jpg,,
1662,1709,,21028,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1709/CUST_HOUSE_OUT.jpg,,
1662,1709,,21029,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1709/CUSTOMER_SIGNING_AGREEMENT_PHOTO.jpg,,
1706,1755,,21031,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1755/CUSTOMER_ADDRESS.jpg,,
1706,1755,,21032,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1755/CUSTOMER_RATION.jpg,,
1706,1755,1030,21033,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/related-party/1030/CUSTOMER_WITH_CO_BORROWER_PHOTO.jpg,,
1706,1755,,21039,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1755/CUSTOMER_WITH_HOUSE_PHOTO.jpg,,
1706,1755,,21040,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1755/CUST_HOUSE_IN.jpg,,
1706,1755,,21041,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1755/CUST_HOUSE_OUT.jpg,,
1706,1755,,21042,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1755/CHEQUE_PHOTO.jpg,,
1716,1765,,21044,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1765/CUSTOMER_ADDRESS.jpg,,
1716,1765,,21045,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1765/CUSTOMER_GAS.jpg,,
1716,1765,1031,21046,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/related-party/1031/CUSTOMER_WITH_CO_BORROWER_PHOTO.jpg,,
1716,1765,,21051,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1765/CHEQUE_PHOTO.jpg,,
1716,1765,,21052,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1765/CUSTOMER_WITH_HOUSE_PHOTO.jpg,,
1716,1765,,21053,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1765/CUSTOMER_SIGNING_AGREEMENT_PHOTO.jpg,,
1662,1709,,21059,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1709/ADDITIONAL_AFFIDAVIT.jpg,,
1714,1763,,21061,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1763/CUSTOMER_ADDRESS.jpg,,
1714,1763,,21062,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1763/CUSTOMER_ELECTRICITY.jpg,,
1714,1763,1032,21063,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/related-party/1032/CUSTOMER_WITH_CO_BORROWER_PHOTO.jpg,,
1714,1763,,21069,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1763/CUSTOMER_WITH_HOUSE_PHOTO.jpg,,
1714,1763,,21070,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1763/CUST_HOUSE_IN.jpg,,
1714,1763,,21071,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1763/CUSTOMER_SIGNING_AGREEMENT_PHOTO.jpg,,
1714,1763,,21072,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1763/BANK_PASSBOOK_PHOTO.jpg,,
1710,1759,,21074,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1759/CUSTOMER_ADDRESS.pdf,,
1710,1759,,21075,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1759/CUSTOMER_OTHER_DOC.pdf,,
1710,1759,1033,21076,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/related-party/1033/CUSTOMER_WITH_CO_BORROWER_PHOTO.jpg,,
1710,1759,,21082,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1759/CUSTOMER_WITH_HOUSE_PHOTO.jpg,,
1710,1759,,21083,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1759/CUST_HOUSE_OUT.jpg,,
1710,1759,,21084,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1759/CUST_HOUSE_IN.jpg,,
1710,1759,,21085,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1759/CHEQUE_PHOTO.jpg,,
1710,1759,,21086,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1759/BANK_PASSBOOK_PHOTO.jpg,,
1718,1768,,21128,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1768/CUSTOMER_ADDRESS.jpg,,
1718,1768,,21134,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1768/CUSTOMER_RATION.jpg,,
1718,1768,,21139,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1768/BANK_PASSBOOK_PHOTO.jpg,,
1718,1768,1034,21158,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/related-party/1034/CUSTOMER_WITH_CO_BORROWER_PHOTO.jpg,,
1718,1768,,21160,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1768/CUSTOMER_WITH_HOUSE_PHOTO.jpg,,
1718,1768,,21161,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1768/CUST_HOUSE_OUT.jpg,,
1718,1768,,21162,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1768/CUSTOMER_SIGNING_AGREEMENT_PHOTO.jpg,,
1718,1768,,21163,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1768/AGREEMENT_SIGNED_1ST_PAGE.jpg,,
1718,1768,1035,21167,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/related-party/1035/CUSTOMER_WITH_GUARANTOR_PHOTO.jpg,,
1266,1290,,21215,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1290/CUSTOMER_ADDRESS.pdf,,
1266,1290,,21216,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1290/CUSTOMER_ELECTRICITY.pdf,,
1266,1290,1036,21217,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/related-party/1036/CUSTOMER_WITH_CO_BORROWER_PHOTO.jpg,,
1266,1290,,21223,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1290/CUSTOMER_WITH_HOUSE_PHOTO.jpg,,
1266,1290,,21224,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1290/CUST_HOUSE_IN.jpg,,
1266,1290,,21225,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1290/CUST_HOUSE_OUT.jpg,,
1266,1290,,21226,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1290/CUSTOMER_SIGNING_AGREEMENT_PHOTO.jpg,,
1266,1290,,21227,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1290/AGREEMENT_SIGNED_1ST_PAGE.jpg,,
1266,1290,,21228,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1290/BANK_PASSBOOK_PHOTO.jpg,,
1724,1774,,21239,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1774/CUSTOMER_ADDRESS.jpg,,
1724,1774,,21240,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1774/CUSTOMER_ELECTRICITY.jpg,,
1724,1774,1037,21241,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/related-party/1037/CUSTOMER_WITH_CO_BORROWER_PHOTO.jpg,,
1724,1774,,21246,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1774/CUSTOMER_WITH_HOUSE_PHOTO.jpg,,
1724,1774,,21247,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1774/CUST_HOUSE_IN.jpg,,
1724,1774,,21248,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1774/CUST_HOUSE_OUT.jpg,,
1724,1774,,21249,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1774/CHEQUE_PHOTO.jpg,,
1724,1774,,21250,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1774/BANK_PASSBOOK_PHOTO.jpg,,
1724,1774,,21251,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1774/CUSTOMER_SIGNING_AGREEMENT_PHOTO.jpg,,
1724,1774,,21252,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1774/AGREEMENT_SIGNED_1ST_PAGE.jpg,,
1796,1854,,23018,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1854/CUSTOMER_ELECTRICITY.jpg,,
1796,1854,1111,23019,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/related-party/1111/CUSTOMER_WITH_GUARANTOR_PHOTO.jpg,,
1807,1866,1120,23221,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/related-party/1120/CUSTOMER_WITH_CO_BORROWER_PHOTO.jpg,,
1726,1777,,21265,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1777/AFFIDAVIT_FOR_2NDHAND_VEHICLE.jpg,,
1719,1769,,21297,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1769/CUSTOMER_ADDRESS.jpg,,
1719,1769,,21298,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1769/CUSTOMER_ELECTRICITY.jpg,,
1719,1769,1038,21299,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/related-party/1038/CUSTOMER_WITH_GUARANTOR_PHOTO.jpg,,
1733,1784,,21302,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1784/AFFIDAVIT_FOR_2NDHAND_VEHICLE.jpg,,
1719,1769,1039,21314,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/related-party/1039/CUSTOMER_WITH_CO_BORROWER_PHOTO.jpg,,
1719,1769,,21321,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1769/CUSTOMER_WITH_HOUSE_PHOTO.jpg,,
1719,1769,,21322,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1769/CUST_HOUSE_OUT.jpg,,
1719,1769,,21323,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1769/CUST_HOUSE_IN.jpg,,
1719,1769,,21324,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1769/CUSTOMER_SIGNING_AGREEMENT_PHOTO.jpg,,
1719,1769,,21325,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1769/CHEQUE_PHOTO.jpg,,
1725,1775,,21340,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1775/CUSTOMER_ADDRESS.jpg,,
1725,1775,,21341,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1775/CUSTOMER_ELECTRICITY.jpg,,
1725,1775,1041,21342,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/related-party/1041/CUSTOMER_WITH_CO_BORROWER_PHOTO.jpg,,
1725,1775,,21347,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1775/CUSTOMER_WITH_HOUSE_PHOTO.jpg,,
1725,1775,,21348,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1775/CUST_HOUSE_IN.jpg,,
1725,1775,,21349,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1775/CUST_HOUSE_OUT.jpg,,
1725,1775,,21350,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1775/CHEQUE_PHOTO.jpg,,
1725,1775,1040,21356,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/related-party/1040/CUSTOMER_WITH_GUARANTOR_PHOTO.jpg,,
1722,1772,,21362,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1772/CUSTOMER_ADDRESS.jpg,,
1722,1772,,21363,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1772/CUSTOMER_VOTER.jpg,,
1722,1772,,21364,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1772/CUSTOMER_RATION.jpg,,
1722,1772,1043,21368,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/related-party/1043/CUSTOMER_WITH_CO_BORROWER_PHOTO.jpg,,
1722,1772,,21373,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1772/CUSTOMER_WITH_HOUSE_PHOTO.jpg,,
1722,1772,,21374,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1772/CUST_HOUSE_IN.jpg,,
1722,1772,,21375,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1772/CUST_HOUSE_OUT.jpg,,
1722,1772,,21376,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1772/CUSTOMER_SIGNING_AGREEMENT_PHOTO.jpg,,
1722,1772,,21377,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1772/AGREEMENT_SIGNED_1ST_PAGE.jpg,,
1722,1772,,21378,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1772/CHEQUE_PHOTO.jpg,,
1715,1764,,21419,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1764/CUSTOMER_ADDRESS.jpg,,
1715,1764,,21420,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1764/CUSTOMER_VOTER.jpg,,
1715,1764,,21421,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1764/CUSTOMER_GAS.jpg,,
1715,1764,,21427,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1764/CUSTOMER_SIGNING_AGREEMENT_PHOTO.jpg,,
1715,1764,,21428,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1764/CUSTOMER_WITH_HOUSE_PHOTO.jpg,,
1715,1764,,21429,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1764/CUST_HOUSE_IN.jpg,,
1715,1764,,21430,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1764/CUST_HOUSE_OUT.jpg,,
1715,1764,1044,21431,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/related-party/1044/CUSTOMER_WITH_CO_BORROWER_PHOTO.jpg,,
1715,1764,,21432,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1764/CHEQUE_PHOTO.jpg,,
1736,1787,,21448,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1787/CUSTOMER_ADDRESS.jpg,,
1736,1787,,21449,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1787/CUSTOMER_RATION.jpg,,
1736,1787,,21450,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1787/CUSTOMER_ELECTRICITY.jpg,,
1736,1787,1045,21451,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/related-party/1045/CUSTOMER_WITH_CO_BORROWER_PHOTO.jpg,,
1736,1787,,21457,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1787/CUSTOMER_WITH_HOUSE_PHOTO.jpg,,
1736,1787,,21458,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1787/CUST_HOUSE_OUT.jpg,,
1736,1787,,21459,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1787/CUSTOMER_SIGNING_AGREEMENT_PHOTO.jpg,,
1736,1787,,21460,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1787/BANK_PASSBOOK_PHOTO.jpg,,
1723,1773,,21462,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1773/CUSTOMER_ADDRESS.pdf,,
1723,1773,,21463,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1773/CUSTOMER_ELECTRICITY.pdf,,
1723,1773,1046,21464,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/related-party/1046/CUSTOMER_WITH_CO_BORROWER_PHOTO.jpg,,
1723,1773,,21470,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1773/CUSTOMER_WITH_HOUSE_PHOTO.jpg,,
1723,1773,,21471,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1773/CUST_HOUSE_IN.jpg,,
1723,1773,,21472,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1773/CUST_HOUSE_OUT.jpg,,
1723,1773,,21473,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1773/CUSTOMER_SIGNING_AGREEMENT_PHOTO.jpg,,
1744,1796,,21495,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1796/AFFIDAVIT_FOR_2NDHAND_VEHICLE.jpg,,
1727,1778,,21499,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1778/CUSTOMER_ADDRESS.jpg,,
1727,1778,,21500,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1778/CUSTOMER_VOTER.jpg,,
1727,1778,1047,21501,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/related-party/1047/CUSTOMER_WITH_CO_BORROWER_PHOTO.jpg,,
1727,1778,,21507,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1778/CUSTOMER_WITH_HOUSE_PHOTO.jpg,,
1727,1778,,21508,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1778/CUST_HOUSE_IN.jpg,,
1727,1778,,21509,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1778/CUST_HOUSE_OUT.jpg,,
1727,1778,,21510,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1778/CHEQUE_PHOTO.jpg,,
1735,1786,,21547,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1786/CUSTOMER_ADDRESS.jpg,,
1735,1786,,21548,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1786/CUSTOMER_VOTER.jpg,,
1735,1786,1048,21549,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/related-party/1048/CUSTOMER_WITH_CO_BORROWER_PHOTO.jpg,,
1735,1786,,21555,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1786/CUSTOMER_WITH_HOUSE_PHOTO.jpg,,
1735,1786,,21556,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1786/CUST_HOUSE_IN.jpg,,
1730,1781,,21558,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1781/CUSTOMER_ADDRESS.jpg,,
1730,1781,,21559,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1781/CUSTOMER_ELECTRICITY.jpg,,
1730,1781,1049,21560,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/related-party/1049/CUSTOMER_WITH_CO_BORROWER_PHOTO.jpg,,
1730,1781,,21566,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1781/CHEQUE_PHOTO.jpg,,
1730,1781,,21567,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1781/CUSTOMER_WITH_HOUSE_PHOTO.jpg,,
1730,1781,,21568,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1781/CUST_HOUSE_IN.jpg,,
1730,1781,,21569,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1781/CUST_HOUSE_OUT.jpg,,
1730,1781,,21570,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1781/CUSTOMER_SIGNING_AGREEMENT_PHOTO.jpg,,
1792,1849,,22805,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1849/CUSTOMER_ADDRESS.jpg,,
1792,1849,,22806,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1849/CUSTOMER_ELECTRICITY.jpg,,
1796,1854,1112,23022,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/related-party/1112/CUSTOMER_WITH_CO_BORROWER_PHOTO.jpg,,
1799,1858,,23109,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1858/CUSTOMER_WITH_HOUSE_PHOTO.jpg,,
1799,1858,,23110,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1858/CUST_HOUSE_IN.jpg,,
1799,1858,,23113,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1858/BANK_PASSBOOK_PHOTO.jpg,,
1806,1865,,23413,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1865/CUSTOMER_ADDRESS.jpg,,
